year,district,is_total,is_urban,is_rural
2023,40,False,False,True
2021,188,False,False,True
2016,122,True,False,False
2015,10,False,False,True
2013,82,True,False,False
2020,7,False,True,False
2004,29,False,True,False
2016,110,False,False,True
2013,224,True,False,False
2017,155,False,True,False
2018,42,True,False,False
2015,196,True,False,False
2011,33,False,False,True
2019,217,False,True,False
2016,48,True,False,False
2016,111,True,False,False
2016,59,True,False,False
2013,10,True,False,False
2017,19,False,False,True
2023,23,False,False,True
2009,9,True,False,False
2012,0,False,True,False
2015,27,False,False,True
2010,184,False,False,True
2019,70,True,False,False
2018,63,False,False,True
2011,156,True,False,False
2010,128,True,False,False
2016,69,False,False,True
2020,196,False,False,True
2023,146,False,False,True
2019,87,False,False,True
2013,83,False,False,True
2020,78,False,False,True
2020,33,False,True,False
2023,125,False,True,False
2022,115,True,False,False
2018,109,False,False,True
2011,210,False,False,True
2020,74,False,True,False
2018,170,False,True,False
2022,35,False,False,True
2013,17,False,True,False
2022,63,False,False,True
2021,47,False,True,False
2020,65,False,False,True
2010,206,False,True,False
2017,4,True,False,False
2020,23,False,True,False
2016,118,False,False,True
2016,28,True,False,False
2010,224,False,False,True
2010,130,True,False,False
2012,194,False,True,False
2010,211,True,False,False
2019,23,True,False,False
2010,203,True,False,False
2013,0,True,False,False
2009,89,False,False,True
2014,157,True,False,False
2009,117,True,False,False
2023,85,False,False,True
2015,193,True,False,False
2023,111,False,False,True
2023,63,False,False,True
2015,62,False,False,True
2013,62,False,False,True
2012,206,False,True,False
2013,49,False,True,False
2010,188,False,False,True
2018,188,False,False,True
2015,174,False,True,False
2017,46,True,False,False
2017,17,True,False,False
2008,49,False,True,False
2018,180,False,False,True
2020,131,False,True,False
2017,80,False,False,True
2011,56,True,False,False
2020,174,True,False,False
2022,21,False,False,True
2022,56,True,False,False
2015,128,True,False,False
2019,85,False,False,True
2016,5,True,False,False
2012,57,True,False,False
2023,31,False,True,False
2014,202,True,False,False
2022,34,False,False,True
2010,44,False,True,False
2018,25,False,True,False
2017,5,True,False,False
2021,236,False,False,True
2014,56,False,False,True
2014,144,False,False,True
2017,151,True,False,False
2014,86,False,False,True
2011,160,False,False,True
2000,132,False,False,True
2016,0,True,False,False
2018,112,True,False,False
2018,168,False,True,False
2010,47,True,False,False
2020,94,True,False,False
2020,84,False,False,True
2009,46,True,False,False
2023,206,True,False,False
2000,176,True,False,False
2020,181,False,True,False
2009,72,False,False,True
2006,176,False,True,False
2014,207,False,False,True
2012,141,True,False,False
2021,17,False,True,False
2014,142,False,False,True
2017,110,True,False,False
2023,56,False,False,True
2010,54,False,False,True
2011,190,False,False,True
2016,78,False,True,False
2015,189,True,False,False
2011,166,True,False,False
2016,116,True,False,False
2020,220,False,True,False
2022,164,False,False,True
2020,143,True,False,False
2018,74,False,True,False
2012,19,False,False,True
2021,181,True,False,False
2013,194,True,False,False
2018,89,False,False,True
2010,222,True,False,False
2016,227,False,False,True
2020,179,True,False,False
2020,13,True,False,False
2010,230,False,False,True
2015,114,False,True,False
2018,88,False,False,True
2015,60,True,False,False
2005,176,False,True,False
2020,227,True,False,False
2011,211,True,False,False
2021,75,False,False,True
2011,13,False,True,False
2011,121,False,False,True
2021,23,True,False,False
2015,216,False,False,True
2015,205,True,False,False
2015,73,True,False,False
2013,202,True,False,False
2018,131,False,True,False
2020,164,True,False,False
2022,164,False,True,False
2020,124,False,False,True
2013,7,False,True,False
2021,19,True,False,False
2010,90,False,False,True
2014,176,False,True,False
2017,170,False,True,False
2016,96,False,True,False
2010,200,True,False,False
2014,187,True,False,False
2016,236,False,True,False
2016,152,True,False,False
2016,144,False,False,True
2023,52,True,False,False
2000,176,False,True,False
2018,130,False,False,True
2000,126,True,False,False
2014,167,False,False,True
2016,129,True,False,False
2012,36,False,True,False
2020,82,False,False,True
2023,236,False,True,False
2014,176,False,False,True
2013,167,True,False,False
2014,59,True,False,False
2013,6,False,True,False
2011,229,False,False,True
2020,15,True,False,False
2020,148,True,False,False
2017,26,False,False,True
2019,214,True,False,False
2019,116,True,False,False
2020,16,False,True,False
2014,91,False,False,True
2003,52,True,False,False
2011,22,False,False,True
2009,121,True,False,False
2011,119,True,False,False
2022,133,True,False,False
2013,163,True,False,False
2022,12,False,False,True
2023,73,False,False,True
2017,98,False,True,False
2010,38,False,False,True
2010,65,True,False,False
2019,25,False,True,False
2010,84,True,False,False
2021,46,False,False,True
2013,210,False,False,True
2012,14,False,True,False
2012,233,False,False,True
2012,137,True,False,False
2018,21,True,False,False
2012,73,True,False,False
2012,227,False,True,False
2020,233,False,True,False
2008,13,False,False,True
2011,238,False,False,True
2021,196,True,False,False
2013,28,False,False,True
2012,205,False,True,False
2016,65,True,False,False
2011,83,True,False,False
2011,164,False,False,True
2017,11,True,False,False
2018,181,True,False,False
2017,15,False,True,False
2017,223,False,True,False
2009,25,False,True,False
2022,30,False,False,True
2009,40,False,False,True
2014,12,True,False,False
2016,28,False,True,False
2017,132,False,True,False
2019,59,True,False,False
2017,5,False,False,True
2011,218,True,False,False
2018,195,True,False,False
2015,206,True,False,False
2012,224,False,False,True
2022,220,False,False,True
2018,183,False,False,True
2016,195,True,False,False
2015,183,False,False,True
2020,102,False,False,True
2019,60,False,False,True
2015,65,False,False,True
2022,78,False,False,True
2017,229,True,False,False
2017,182,False,True,False
2013,131,True,False,False
2000,51,False,True,False
2013,217,True,False,False
2021,65,True,False,False
2012,186,True,False,False
2004,13,True,False,False
2021,62,True,False,False
2016,12,True,False,False
2023,19,False,False,True
2017,0,False,True,False
2019,177,False,True,False
2022,236,False,True,False
2018,41,True,False,False
2009,75,False,False,True
2019,197,True,False,False
2021,3,True,False,False
2013,134,False,False,True
2022,195,True,False,False
2020,3,True,False,False
2022,168,False,False,True
2015,26,False,False,True
2014,67,True,False,False
2020,213,True,False,False
2015,73,False,True,False
2022,30,True,False,False
2012,220,False,True,False
2013,60,False,False,True
2012,131,False,False,True
2009,190,True,False,False
2021,204,True,False,False
2023,197,True,False,False
2014,220,True,False,False
2019,101,False,True,False
2018,33,False,False,True
2018,236,False,True,False
2011,124,False,False,True
2020,216,True,False,False
2012,138,False,False,True
2023,17,True,False,False
2010,23,False,False,True
2012,215,True,False,False
2017,185,True,False,False
2021,154,False,False,True
2015,91,True,False,False
2011,83,False,False,True
2020,102,True,False,False
2011,178,False,True,False
2019,72,False,False,True
2015,49,False,False,True
2023,128,True,False,False
2021,26,False,False,True
2010,234,False,True,False
2012,99,False,False,True
2023,87,True,False,False
2012,164,False,False,True
2021,200,False,True,False
2019,27,False,True,False
2013,123,True,False,False
2022,209,True,False,False
2017,113,False,False,True
2018,100,False,False,True
2013,51,False,True,False
2015,89,False,True,False
2012,217,True,False,False
2015,8,False,False,True
2016,45,True,False,False
2010,160,False,False,True
2021,57,False,False,True
2002,152,True,False,False
2014,184,True,False,False
2010,12,True,False,False
2012,47,False,False,True
2020,192,True,False,False
2012,14,False,False,True
2018,124,False,False,True
2014,77,True,False,False
2023,107,True,False,False
2011,153,False,False,True
2015,0,False,False,True
2021,98,False,True,False
2020,142,True,False,False
2023,117,False,True,False
2015,39,False,False,True
2021,220,False,False,True
2017,0,True,False,False
2023,208,False,True,False
2021,56,False,False,True
2018,206,True,False,False
2022,108,False,False,True
2018,44,False,True,False
2005,126,True,False,False
2019,99,True,False,False
2011,158,False,True,False
2023,143,True,False,False
2019,47,True,False,False
2016,188,True,False,False
2006,176,False,False,True
2012,207,True,False,False
2018,0,False,True,False
2023,116,False,False,True
2016,143,False,True,False
2019,29,True,False,False
2021,115,False,False,True
2015,217,True,False,False
2020,165,True,False,False
2019,155,True,False,False
2014,93,False,False,True
2019,168,False,False,True
2020,130,False,False,True
2020,111,True,False,False
2013,193,True,False,False
2017,202,False,True,False
2011,130,False,False,True
2013,149,True,False,False
2014,236,True,False,False
2014,21,False,False,True
2017,9,True,False,False
2005,82,False,True,False
2020,149,False,False,True
2012,226,True,False,False
2012,165,True,False,False
2019,203,False,False,True
2019,39,False,False,True
2007,176,False,True,False
2017,183,False,True,False
2012,50,False,True,False
2013,178,False,False,True
2009,124,False,False,True
2013,79,True,False,False
2018,198,True,False,False
2021,108,False,False,True
2022,100,False,False,True
2015,203,False,False,True
2018,193,False,True,False
2020,39,True,False,False
2013,217,False,True,False
2009,47,True,False,False
2022,147,True,False,False
2021,158,True,False,False
2009,211,True,False,False
2021,224,True,False,False
2013,79,False,False,True
2011,198,False,False,True
2011,68,False,False,True
2014,193,False,True,False
2009,109,False,True,False
2019,114,False,True,False
2010,99,True,False,False
2019,8,False,False,True
2010,22,False,False,True
2017,208,False,False,True
2012,132,False,False,True
2018,223,True,False,False
2012,69,True,False,False
2010,213,True,False,False
2011,86,False,False,True
2014,12,False,False,True
2009,31,False,True,False
2011,54,True,False,False
2019,131,False,False,True
2000,95,False,False,True
2006,132,False,False,True
2003,118,True,False,False
2011,57,False,True,False
2019,216,True,False,False
2012,12,True,False,False
2010,78,True,False,False
2011,196,False,True,False
2022,145,False,False,True
2023,5,False,False,True
2023,59,False,True,False
2017,140,True,False,False
2019,165,False,False,True
2020,153,False,False,True
2023,115,True,False,False
2009,38,False,False,True
2018,5,True,False,False
2013,193,False,True,False
2010,225,False,False,True
2023,96,False,True,False
2003,187,True,False,False
2017,115,False,False,True
2012,125,False,False,True
2022,86,False,False,True
2018,108,True,False,False
2022,60,False,True,False
2017,57,False,True,False
2011,126,False,True,False
2014,200,True,False,False
2018,79,False,False,True
2022,191,False,False,True
2023,204,False,False,True
2012,194,True,False,False
2023,0,False,True,False
2022,178,False,True,False
2023,91,False,False,True
2021,153,False,False,True
2019,89,True,False,False
2015,185,True,False,False
2018,140,False,True,False
2022,36,True,False,False
2012,71,True,False,False
2022,110,False,False,True
2019,152,False,False,True
2005,82,False,False,True
2022,132,False,True,False
2010,112,False,False,True
2021,236,False,True,False
2022,5,False,False,True
2020,116,True,False,False
2018,118,False,False,True
2017,15,True,False,False
2007,18,False,False,True
2013,235,False,False,True
2011,109,False,False,True
2023,188,False,False,True
2012,109,True,False,False
2019,133,True,False,False
2014,238,False,False,True
2018,175,False,False,True
2023,98,True,False,False
2002,118,False,True,False
2015,9,False,False,True
2018,155,True,False,False
2006,7,False,False,True
2016,167,False,False,True
2011,59,False,False,True
2014,129,True,False,False
2019,228,True,False,False
2006,49,True,False,False
2010,139,True,False,False
2012,18,False,True,False
2018,65,False,False,True
2009,99,True,False,False
2015,94,True,False,False
2022,28,False,True,False
2023,71,True,False,False
2014,118,True,False,False
2023,23,True,False,False
2009,113,False,False,True
2022,130,False,False,True
2023,2,False,False,True
2015,152,False,False,True
2023,97,True,False,False
2020,113,False,False,True
2009,60,False,False,True
2019,122,True,False,False
2022,202,True,False,False
2015,56,True,False,False
2015,204,False,False,True
2013,25,False,True,False
2016,236,True,False,False
2011,63,True,False,False
2021,184,False,False,True
2023,189,False,False,True
2010,63,True,False,False
2015,93,True,False,False
2021,58,False,True,False
2015,43,True,False,False
2016,232,False,False,True
2015,236,True,False,False
2021,40,True,False,False
2023,139,True,False,False
2023,170,True,False,False
2011,99,False,False,True
2019,219,False,False,True
2017,164,False,False,True
2022,7,False,True,False
2014,103,True,False,False
2009,105,True,False,False
2015,82,False,True,False
2020,47,False,True,False
2017,131,False,True,False
2012,135,True,False,False
2014,52,True,False,False
2012,7,False,False,True
2020,203,False,False,True
2023,8,False,True,False
2019,95,True,False,False
2020,65,False,False,True
2014,95,False,False,True
2018,93,False,False,True
2015,97,False,False,True
2006,7,False,True,False
2018,125,False,False,True
2014,223,False,True,False
2020,195,False,False,True
2023,217,True,False,False
2023,183,False,False,True
2018,225,True,False,False
2016,149,False,False,True
2019,222,True,False,False
2009,144,True,False,False
2017,35,False,False,True
2017,34,False,False,True
2004,64,False,True,False
2015,65,False,False,True
2015,95,False,True,False
2021,153,True,False,False
2017,232,True,False,False
2009,93,False,False,True
2017,200,False,True,False
2019,130,False,False,True
2020,225,True,False,False
2006,118,False,False,True
2017,16,True,False,False
2012,81,False,False,True
2016,49,False,True,False
2015,23,True,False,False
2018,162,False,True,False
2020,122,False,True,False
2019,192,True,False,False
2010,65,False,False,True
2012,32,False,True,False
2004,13,False,False,True
2021,196,False,False,True
2013,12,False,False,True
2018,205,False,True,False
2012,31,True,False,False
2014,13,True,False,False
2016,103,True,False,False
2022,15,False,True,False
2011,127,False,False,True
2011,65,True,False,False
2011,110,True,False,False
2015,163,False,False,True
2023,139,False,False,True
2015,5,True,False,False
2013,196,False,True,False
2020,136,True,False,False
2022,185,True,False,False
2019,158,False,True,False
2014,204,False,False,True
2012,125,True,False,False
2019,49,False,False,True
2020,185,True,False,False
2009,227,False,True,False
2011,41,True,False,False
2014,224,True,False,False
2020,132,False,False,True
2015,122,True,False,False
2021,233,False,True,False
2016,0,False,True,False
2004,82,False,True,False
2018,143,True,False,False
2006,18,True,False,False
2021,101,True,False,False
2021,152,False,False,True
2008,237,False,False,True
2016,43,False,False,True
2019,160,False,False,True
2019,67,True,False,False
2021,99,False,False,True
2016,81,True,False,False
2010,103,False,False,True
2011,50,True,False,False
2023,136,False,True,False
2009,218,False,False,True
2017,76,False,True,False
2022,117,True,False,False
2022,74,True,False,False
2015,160,False,False,True
2015,217,False,True,False
2013,40,True,False,False
2021,149,False,False,True
2012,223,True,False,False
2014,19,False,False,True
2016,14,False,False,True
2021,73,False,False,True
2013,109,False,True,False
2019,154,False,True,False
2011,222,False,False,True
2021,189,False,True,False
2012,196,False,False,True
2022,58,True,False,False
2013,119,False,False,True
2016,16,False,True,False
2015,199,False,False,True
2014,158,False,False,True
2012,25,False,True,False
2010,93,False,False,True
2005,152,False,False,True
2009,230,False,False,True
2014,237,False,False,True
2023,215,False,False,True
2019,194,False,False,True
2022,210,True,False,False
2016,226,False,True,False
2013,149,False,False,True
2009,31,True,False,False
2021,23,False,True,False
2012,198,True,False,False
2018,5,False,False,True
2018,86,False,False,True
2020,121,False,False,True
2020,42,False,False,True
2023,27,False,True,False
2009,163,False,False,True
2012,222,True,False,False
2015,226,True,False,False
2021,103,True,False,False
2018,150,True,False,False
2013,68,False,True,False
2021,104,True,False,False
2019,47,False,True,False
2019,70,False,False,True
2009,134,True,False,False
2017,65,False,False,True
2010,27,False,False,True
2009,134,False,False,True
2019,18,True,False,False
2009,34,True,False,False
2019,135,True,False,False
2021,122,True,False,False
2010,195,False,False,True
2016,187,False,False,True
2002,18,False,True,False
2023,83,True,False,False
2016,168,True,False,False
2011,100,True,False,False
2010,238,False,True,False
2018,73,False,False,True
2022,12,False,False,True
2010,57,False,True,False
2015,110,False,False,True
2016,181,True,False,False
2018,129,True,False,False
2022,80,True,False,False
2011,128,False,False,True
2023,120,True,False,False
2019,172,False,False,True
2016,139,True,False,False
2011,185,False,True,False
2015,18,False,False,True
2018,160,True,False,False
2019,72,True,False,False
2012,129,True,False,False
2009,151,False,True,False
2008,49,False,False,True
2004,18,False,True,False
2017,33,False,False,True
2011,89,True,False,False
2012,73,False,True,False
2013,236,False,True,False
2015,227,True,False,False
2023,61,True,False,False
2009,165,False,False,True
2014,27,False,True,False
2012,115,False,False,True
2009,5,False,False,True
2021,116,False,False,True
2022,74,False,True,False
2021,52,True,False,False
2020,92,True,False,False
2019,117,False,True,False
2021,161,True,False,False
2012,91,False,False,True
2009,130,True,False,False
2013,84,True,False,False
2011,78,True,False,False
2012,177,True,False,False
2006,29,True,False,False
2011,7,False,False,True
2018,84,True,False,False
2013,230,False,False,True
2021,76,False,False,True
2021,185,False,False,True
2020,58,False,True,False
2020,104,False,False,True
2020,189,False,True,False
2011,65,False,False,True
2015,160,True,False,False
2009,121,False,False,True
2018,163,True,False,False
2016,7,False,True,False
2019,215,True,False,False
2020,119,False,False,True
2016,158,False,True,False
2022,14,False,False,True
2023,129,True,False,False
2010,221,False,False,True
2020,79,False,False,True
2002,118,True,False,False
2016,129,False,False,True
2014,56,True,False,False
2020,2,True,False,False
2020,215,True,False,False
2011,1,True,False,False
2020,95,False,False,True
2014,227,False,False,True
2010,184,True,False,False
2015,28,False,False,True
2021,186,False,True,False
2023,220,False,False,True
2011,136,True,False,False
2011,158,True,False,False
2015,153,True,False,False
2023,202,False,True,False
2023,62,False,False,True
2012,12,False,False,True
2023,49,False,True,False
2004,126,True,False,False
2018,18,False,True,False
2011,55,True,False,False
2012,238,False,True,False
2018,22,True,False,False
2008,118,True,False,False
2013,92,True,False,False
2020,98,True,False,False
2019,35,False,False,True
2022,200,False,True,False
2019,131,False,True,False
2011,71,True,False,False
2010,104,False,False,True
2012,183,False,True,False
2005,18,False,True,False
2001,126,False,False,True
2011,100,False,True,False
2016,34,False,False,True
2018,123,False,False,True
2011,188,False,False,True
2008,51,False,True,False
2018,190,False,False,True
2013,164,False,False,True
2014,29,False,True,False
2019,91,True,False,False
2020,61,False,False,True
2009,6,False,True,False
2023,151,True,False,False
2021,149,True,False,False
2010,25,False,True,False
2022,16,False,False,True
2018,56,False,False,True
2010,141,True,False,False
2022,172,True,False,False
2011,187,False,True,False
2009,142,True,False,False
2022,127,True,False,False
2023,46,False,True,False
2011,151,True,False,False
2013,197,True,False,False
2022,140,False,True,False
2017,64,False,False,True
2010,45,False,True,False
2018,221,False,False,True
2022,180,False,False,True
2017,61,True,False,False
2022,228,True,False,False
2019,45,False,True,False
2023,111,True,False,False
2018,36,False,True,False
2010,129,True,False,False
2021,0,True,False,False
2012,104,False,True,False
2014,195,False,True,False
2020,157,True,False,False
2009,37,False,True,False
2012,46,False,True,False
2023,202,True,False,False
2009,2,True,False,False
2020,86,True,False,False
2014,4,True,False,False
2014,5,False,False,True
2001,51,False,True,False
2018,186,True,False,False
2014,28,False,True,False
2001,132,False,True,False
2022,127,False,True,False
2019,105,False,False,True
2017,67,False,False,True
2023,60,True,False,False
2011,15,True,False,False
2020,164,False,False,True
2019,124,True,False,False
2022,147,False,True,False
2015,74,False,True,False
2020,229,False,False,True
2015,24,False,False,True
2022,33,False,False,True
2009,59,True,False,False
2019,29,False,True,False
2008,82,False,False,True
2016,26,True,False,False
2017,198,False,False,True
2013,234,False,True,False
2009,213,False,False,True
2016,33,False,True,False
2009,39,True,False,False
2016,100,False,True,False
2010,216,True,False,False
2014,188,False,False,True
2010,232,False,False,True
2013,72,False,True,False
2012,200,False,True,False
2012,88,True,False,False
2019,138,True,False,False
2009,29,False,True,False
2015,195,False,True,False
2023,115,False,False,True
2020,160,False,True,False
2017,45,False,True,False
2018,229,True,False,False
2017,25,False,False,True
2006,237,True,False,False
2018,59,False,True,False
2022,65,False,False,True
2016,114,True,False,False
2009,79,False,False,True
2010,30,False,False,True
2020,28,True,False,False
2019,100,False,True,False
2009,114,False,False,True
2017,85,True,False,False
2019,139,True,False,False
2011,124,True,False,False
2009,187,False,False,True
2019,195,True,False,False
2015,117,True,False,False
2017,190,True,False,False
2018,225,False,False,True
2018,7,False,True,False
2022,128,True,False,False
2023,78,False,True,False
2017,87,True,False,False
2023,1,False,False,True
2019,215,False,False,True
2014,102,True,False,False
2022,108,True,False,False
2016,68,True,False,False
2009,193,True,False,False
2018,83,False,False,True
2023,179,True,False,False
2015,131,False,False,True
2006,64,True,False,False
2000,82,True,False,False
2009,57,False,True,False
2020,0,True,False,False
2023,81,False,False,True
2021,24,False,False,True
2014,46,True,False,False
2015,123,False,False,True
2013,96,False,True,False
2011,49,True,False,False
2016,84,True,False,False
2017,136,False,True,False
2001,237,True,False,False
2022,153,False,False,True
2014,38,True,False,False
2012,6,False,True,False
2002,126,False,False,True
2009,181,True,False,False
2023,193,False,False,True
2017,91,True,False,False
2012,234,False,True,False
2016,214,True,False,False
2021,27,False,True,False
2023,144,True,False,False
2012,178,True,False,False
2014,215,False,False,True
2014,66,True,False,False
2021,68,False,True,False
2020,164,False,True,False
2014,72,True,False,False
2022,227,True,False,False
2022,145,False,True,False
2020,53,False,True,False
2013,43,True,False,False
2020,76,False,False,True
2021,0,False,False,True
2010,62,False,False,True
2012,98,False,True,False
2018,182,False,True,False
2016,206,False,False,True
2010,118,False,True,False
2021,95,False,True,False
2013,88,False,False,True
2010,185,True,False,False
2022,62,False,False,True
2021,64,True,False,False
2017,119,False,False,True
2014,216,False,False,True
2012,190,False,False,True
2021,224,False,False,True
2013,172,False,False,True
2014,34,False,False,True
2018,99,True,False,False
2010,2,False,False,True
2011,128,True,False,False
2012,202,True,False,False
2010,151,False,True,False
2012,134,False,False,True
2019,83,False,False,True
2016,62,False,False,True
2003,95,True,False,False
2013,0,False,True,False
2019,152,True,False,False
2011,44,True,False,False
2014,68,False,True,False
2011,57,True,False,False
2018,202,False,True,False
2017,130,True,False,False
2023,169,False,False,True
2017,154,False,True,False
2002,13,False,True,False
2001,13,False,True,False
2022,43,True,False,False
2022,175,False,False,True
2018,61,True,False,False
2023,185,True,False,False
2016,186,True,False,False
2021,1,False,False,True
2004,118,False,True,False
2013,65,True,False,False
2016,183,False,True,False
2016,207,False,False,True
2010,172,True,False,False
2017,0,False,True,False
2015,19,False,False,True
2011,117,False,True,False
2020,51,False,True,False
2016,60,False,False,True
2015,127,False,False,True
2013,103,False,False,True
2018,211,False,False,True
2020,37,True,False,False
2001,176,False,True,False
2020,66,False,False,True
2016,190,True,False,False
2016,158,False,False,True
2012,116,True,False,False
2022,138,True,False,False
2008,132,False,True,False
2015,151,False,True,False
2021,185,False,True,False
2021,188,True,False,False
2014,140,True,False,False
2014,73,True,False,False
2021,203,True,False,False
2023,11,True,False,False
2017,95,False,True,False
2015,167,False,False,True
2020,160,False,False,True
2019,62,False,False,True
2014,143,True,False,False
2023,22,False,True,False
2023,200,False,False,True
2016,181,False,True,False
2019,202,False,True,False
2019,161,False,False,True
2013,221,True,False,False
2016,3,False,False,True
2019,35,True,False,False
2019,118,True,False,False
2016,235,True,False,False
2020,227,False,True,False
2019,16,True,False,False
2000,7,False,False,True
2009,215,True,False,False
2010,3,False,False,True
2007,82,False,False,True
2023,231,False,False,True
2017,206,False,True,False
2013,46,False,False,True
2021,48,False,False,True
2013,36,True,False,False
2014,27,False,False,True
2015,224,False,False,True
2018,162,True,False,False
2009,129,True,False,False
2018,2,True,False,False
2016,188,False,False,True
2021,215,True,False,False
2021,7,False,True,False
2017,42,True,False,False
2020,11,True,False,False
2022,16,True,False,False
2023,222,True,False,False
2014,209,False,True,False
2012,32,True,False,False
2021,86,True,False,False
2022,184,True,False,False
2013,229,False,False,True
2020,101,False,True,False
2018,27,False,False,True
2018,132,False,False,True
2002,29,False,False,True
2013,86,False,False,True
2018,135,True,False,False
2022,72,False,False,True
2010,200,False,True,False
2022,216,False,False,True
2002,132,False,False,True
2012,86,False,False,True
2011,131,False,False,True
2007,126,False,True,False
2013,156,False,True,False
2021,3,False,False,True
2013,234,True,False,False
2022,103,True,False,False
2022,125,False,False,True
2015,124,False,False,True
2010,142,True,False,False
2019,174,False,True,False
2021,229,False,False,True
2008,29,False,True,False
2018,206,False,False,True
2015,220,False,False,True
2022,113,False,False,True
2018,229,False,True,False
2015,136,True,False,False
2013,206,False,True,False
2015,61,True,False,False
2011,27,True,False,False
2011,38,False,False,True
2011,214,True,False,False
2020,72,True,False,False
2002,95,False,True,False
2001,82,False,True,False
2011,28,False,True,False
2023,118,False,False,True
2009,157,True,False,False
2015,48,False,False,True
2016,96,True,False,False
2021,215,False,False,True
2013,102,True,False,False
2020,137,True,False,False
2013,10,False,False,True
2023,209,False,True,False
2017,209,True,False,False
2022,72,False,True,False
2017,187,False,False,True
2010,188,False,True,False
2015,36,False,True,False
2018,217,False,True,False
2011,48,False,False,True
2014,55,True,False,False
2016,54,False,False,True
2020,133,False,False,True
2013,100,False,True,False
2021,69,True,False,False
2009,81,False,True,False
2017,113,True,False,False
2012,65,True,False,False
2020,28,False,True,False
2010,194,False,True,False
2009,135,True,False,False
2011,70,True,False,False
2014,18,False,True,False
2010,106,True,False,False
2012,32,False,False,True
2021,15,False,True,False
2012,230,False,False,True
2017,219,False,False,True
2014,39,True,False,False
2018,174,True,False,False
2009,57,False,False,True
2022,25,False,False,True
2011,51,True,False,False
2015,28,True,False,False
2019,82,False,True,False
2022,45,False,True,False
2019,4,False,False,True
2018,31,True,False,False
2021,173,False,False,True
2009,40,True,False,False
2014,198,True,False,False
2003,132,False,True,False
2020,117,False,True,False
2008,13,False,True,False
2022,65,False,False,True
2009,100,False,True,False
2013,95,True,False,False
2004,7,False,False,True
2022,142,True,False,False
2013,16,True,False,False
2011,227,True,False,False
2016,133,True,False,False
2021,118,False,True,False
2016,206,True,False,False
2023,60,True,False,False
2023,127,True,False,False
2014,34,True,False,False
2009,103,False,False,True
2010,41,False,False,True
2011,238,True,False,False
2018,38,True,False,False
2018,178,False,True,False
2014,148,False,False,True
2020,91,False,False,True
2009,55,False,False,True
2019,196,False,False,True
2017,208,True,False,False
2023,108,False,False,True
2015,103,False,False,True
2019,90,True,False,False
2011,231,True,False,False
2015,65,True,False,False
2020,18,False,True,False
2021,0,False,True,False
2017,196,True,False,False
2023,195,False,True,False
2009,126,False,True,False
2013,158,True,False,False
2018,139,False,False,True
2015,84,False,False,True
2010,16,False,True,False
2021,63,False,False,True
2018,23,False,False,True
2013,30,True,False,False
2009,7,False,True,False
2009,73,False,False,True
2001,29,True,False,False
2013,13,True,False,False
2017,42,False,False,True
2020,82,True,False,False
2017,182,True,False,False
2013,57,False,False,True
2021,8,False,False,True
2012,182,True,False,False
2014,10,False,True,False
2023,109,False,True,False
2009,183,True,False,False
2012,42,False,False,True
2018,232,True,False,False
2005,7,True,False,False
2021,98,True,False,False
2023,144,False,False,True
2019,75,True,False,False
2017,112,False,False,True
2015,47,False,False,True
2020,199,False,False,True
2019,1,True,False,False
2019,54,True,False,False
2015,13,False,False,True
2020,70,True,False,False
2015,94,False,True,False
2016,238,False,True,False
2019,181,True,False,False
2021,11,True,False,False
2013,237,True,False,False
2012,210,True,False,False
2016,210,False,False,True
2011,63,False,False,True
2009,4,False,False,True
2012,175,True,False,False
2017,68,False,True,False
2008,7,False,True,False
2010,94,True,False,False
2007,237,True,False,False
2012,200,True,False,False
2021,13,False,True,False
2022,33,True,False,False
2015,49,True,False,False
2019,23,False,False,True
2002,29,True,False,False
2018,51,True,False,False
2009,84,True,False,False
2011,85,True,False,False
2021,34,False,False,True
2018,137,False,False,True
2017,71,True,False,False
2022,160,False,False,True
2012,224,True,False,False
2010,59,False,True,False
2010,92,True,False,False
2017,172,True,False,False
2016,189,True,False,False
2017,60,True,False,False
2012,84,False,False,True
2010,158,False,False,True
2022,201,True,False,False
2022,96,False,True,False
2022,84,True,False,False
2017,48,True,False,False
2009,71,True,False,False
2015,119,True,False,False
2013,99,False,False,True
2011,122,True,False,False
2018,167,False,False,True
2014,78,True,False,False
2000,82,False,False,True
2012,86,True,False,False
2009,98,False,False,True
2013,96,True,False,False
2017,27,False,True,False
2011,36,False,True,False
2012,22,False,False,True
2020,26,False,False,True
2022,145,True,False,False
2016,184,True,False,False
2014,84,False,False,True
2022,143,False,True,False
2020,220,False,False,True
2000,13,False,False,True
2011,75,True,False,False
2009,104,False,False,True
2012,227,True,False,False
2022,171,False,False,True
2021,33,False,True,False
2010,154,False,True,False
2011,106,False,False,True
2014,78,False,False,True
2014,82,True,False,False
2019,72,False,True,False
2013,194,False,True,False
2020,232,True,False,False
2016,45,False,True,False
2009,156,False,True,False
2022,213,True,False,False
2011,91,True,False,False
2015,60,False,False,True
2020,127,False,True,False
2021,192,False,False,True
2023,16,True,False,False
2012,158,False,True,False
2014,186,False,True,False
2011,5,True,False,False
2007,118,False,True,False
2010,7,False,False,True
2022,119,False,True,False
2019,55,True,False,False
2016,35,False,False,True
2023,133,False,False,True
2023,189,False,True,False
2018,40,False,False,True
2022,76,False,True,False
2019,90,False,False,True
2016,185,True,False,False
2020,223,False,True,False
